Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
31-OCT-2025|VR0036|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0036|GOVERNMENT BOND|IDG000014903|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|11-AUG-2020|IDR|Electronic||10-AUG-2027|||3.8|Floating/Variable|3 MONTHS|20525000000000|20525000000000||||0|0|0||1
31-OCT-2025|VR0037|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0037|GOVERNMENT BOND|IDG000015009|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|11-AUG-2020|IDR|Electronic||10-AUG-2028|||3.8|Floating/Variable|3 MONTHS|20525000000000|20525000000000||||0|0|0||1
31-OCT-2025|VR0039|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0039|GOVERNMENT BOND|IDG000015405|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|31-AUG-2020|IDR|Electronic||28-AUG-2026|||3.84028|Floating/Variable|3 MONTHS|4245000000000|4245000000000||||0|0|0||1
31-OCT-2025|VR0040|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0040|GOVERNMENT BOND|IDG000015504|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|31-AUG-2020|IDR|Electronic||28-AUG-2027|||3.84028|Floating/Variable|3 MONTHS|4245000000000|4245000000000||||0|0|0||1
31-OCT-2025|VR0041|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0041|GOVERNMENT BOND|IDG000015603|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|31-AUG-2020|IDR|Electronic||28-AUG-2028|||3.84028|Floating/Variable|3 MONTHS|4245000000000|4245000000000||||0|0|0||1
31-OCT-2025|VR0043|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0043|GOVERNMENT BOND|IDG000015801|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|29-SEP-2020|IDR|Electronic||28-SEP-2026|||3.84002|Floating/Variable|3 MONTHS|21100000000000|21100000000000||||0|0|0||1
31-OCT-2025|VR0044|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0044|GOVERNMENT BOND|IDG000015900|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|29-SEP-2020|IDR|Electronic||28-SEP-2027|||3.84002|Floating/Variable|3 MONTHS|21100000000000|21100000000000||||0|0|0||1
31-OCT-2025|VR0045|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0045|GOVERNMENT BOND|IDG000016007|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|29-SEP-2020|IDR|Electronic||28-SEP-2028|||3.84002|Floating/Variable|3 MONTHS|21100000000000|21100000000000||||0|0|0||1
31-OCT-2025|VR0047|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0047|GOVERNMENT BOND|IDG000016304|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|13-OCT-2020|IDR|Electronic||12-OCT-2026|||3.84|Floating/Variable|3 MONTHS|11550000000000|11550000000000||||0|0|0||1
31-OCT-2025|VR0048|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0048|GOVERNMENT BOND|IDG000016403|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|13-OCT-2020|IDR|Electronic||12-OCT-2027|||3.84|Floating/Variable|3 MONTHS|11550000000000|11550000000000||||0|0|0||1
31-OCT-2025|VR0049|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0049|GOVERNMENT BOND|IDG000016502|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|13-OCT-2020|IDR|Electronic||12-OCT-2028|||3.84|Floating/Variable|3 MONTHS|11550000000000|11550000000000||||0|0|0||1
31-OCT-2025|VR0051|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0051|GOVERNMENT BOND|IDG000016700|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|27-OCT-2020|IDR|Electronic||26-OCT-2026|||3.84|Floating/Variable|3 MONTHS|5717500000000|5717500000000||||0|0|0||1
31-OCT-2025|VR0052|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0052|GOVERNMENT BOND|IDG000016809|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|27-OCT-2020|IDR|Electronic||26-OCT-2027|||3.84|Floating/Variable|3 MONTHS|5717500000000|5717500000000||||0|0|0||1
31-OCT-2025|VR0053|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0053|GOVERNMENT BOND|IDG000016908|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|27-OCT-2020|IDR|Electronic||26-OCT-2028|||3.84|Floating/Variable|3 MONTHS|5717500000000|5717500000000||||0|0|0||1
31-OCT-2025|VR0054|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0054|GOVERNMENT BOND|IDG000017005|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|17-NOV-2020|IDR|Electronic||16-NOV-2025|||3.82067|FLOATING|3 MONTHS|4370000000000|4370000000000||||0|0|0||1
31-OCT-2025|VR0055|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0055|GOVERNMENT BOND|IDG000017104|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|17-NOV-2020|IDR|Electronic||16-NOV-2026|||3.82067|FLOATING|3 MONTHS|4370000000000|4370000000000||||0|0|0||1
31-OCT-2025|VR0056|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0056|GOVERNMENT BOND|IDG000017203|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|17-NOV-2020|IDR|Electronic||16-NOV-2027|||3.82067|FLOATING|3 MONTHS|4370000000000|4370000000000||||0|0|0||1
31-OCT-2025|VR0057|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0057|GOVERNMENT BOND|IDG000017302|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|17-NOV-2020|IDR|Electronic||16-NOV-2028|||3.82067|FLOATING|3 MONTHS|4370000000000|4370000000000||||0|0|0||1
31-OCT-2025|VR0058|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0058|GOVERNMENT BOND|IDG000017401|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|24-NOV-2020|IDR|Electronic||23-NOV-2025|||3.81729|FLOATING|3 MONTHS|6750000000000|6750000000000||||0|0|0||1
31-OCT-2025|VR0059|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0059|GOVERNMENT BOND|IDG000017500|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|24-NOV-2020|IDR|Electronic||23-NOV-2026|||3.81729|FLOATING|3 MONTHS|6750000000000|6750000000000||||0|0|0||1
31-OCT-2025|VR0060|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0060|GOVERNMENT BOND|IDG000017609|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|24-NOV-2020|IDR|Electronic||23-NOV-2027|||3.81729|FLOATING|3 MONTHS|6750000000000|6750000000000||||0|0|0||1
31-OCT-2025|VR0061|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0061|GOVERNMENT BOND|IDG000017708|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|24-NOV-2020|IDR|Electronic||23-NOV-2028|||3.81729|FLOATING|3 MONTHS|6750000000000|6750000000000||||0|0|0||1
31-OCT-2025|VR0062|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0062|GOVERNMENT BOND|IDG000017807|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|15-DEC-2020|IDR|Electronic||14-DEC-2025|||3.57326|FLOATING|3 MONTHS|25742500000000|25742500000000||||0|0|0||1
31-OCT-2025|VR0063|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0063|GOVERNMENT BOND|IDG000017906|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|15-DEC-2020|IDR|Electronic||14-DEC-2026|||3.57326|FLOATING|3 MONTHS|25742500000000|25742500000000||||0|0|0||1
31-OCT-2025|VR0064|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0064|GOVERNMENT BOND|IDG000018003|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|15-DEC-2020|IDR|Electronic||14-DEC-2027|||3.57326|FLOATING|3 MONTHS|25742500000000|25742500000000||||0|0|0||1
31-OCT-2025|VR0065|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0065|GOVERNMENT BOND|IDG000018102|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|15-DEC-2020|IDR|Electronic||14-DEC-2028|||3.57326|FLOATING|3 MONTHS|23302500000000|23302500000000||||0|0|0||1
31-OCT-2025|VR0066|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0066|GOVERNMENT BOND|IDG000019001|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|03-DEC-2021|IDR|Electronic||02-DEC-2026|||3.05792|Floating/Variable|3 MONTHS|14500000000000|14500000000000||||0|0|0||1
31-OCT-2025|VR0067|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0067|GOVERNMENT BOND|IDG000019100|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|03-DEC-2021|IDR|Electronic||02-DEC-2027|||3.05792|Floating/Variable|3 MONTHS|14500000000000|14500000000000||||0|0|0||1
31-OCT-2025|VR0068|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0068|GOVERNMENT BOND|IDG000019209|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|03-DEC-2021|IDR|Electronic||02-DEC-2028|||3.05792|Floating/Variable|3 MONTHS|14500000000000|14500000000000||||0|0|0||1
31-OCT-2025|VR0069|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0069|GOVERNMENT BOND|IDG000019308|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|03-DEC-2021|IDR|Electronic||02-DEC-2029|||3.05792|Floating/Variable|3 MONTHS|14500000000000|14500000000000||||0|0|0||1
31-OCT-2025|VR0070|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0070|GOVERNMENT BOND|IDG000019407|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|03-JAN-2022|IDR|Electronic||30-DEC-2026|||3.05063|Floating/Variable|3 MONTHS|40000000000000|40000000000000||||0|0|0||1
31-OCT-2025|VR0071|OBLIGASI NEGARA REPUBLIK INDONESIA SERI VR0071|GOVERNMENT BOND|IDG000019506|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|03-JAN-2022|IDR|Electronic||30-DEC-2027|||3.05063|Floating/Variable|3 MONTHS|40000000000000|40000000000000||||0|0|0||1
